"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동복구매방식(학교주관구매)","동복구매방식(공동구매)","동복구매방식(개별구매)","동복구매방식(기타)","동복구매방식(기타사유)","동복구매방식(해당없음)","동복(평균)가격","하복구매방식(학교주관구매)","하복구매방식(공동구매)","하복구매방식(개별구매)","하복구매방식(기타)","하복구매방식(기타사유)","하복구매방식(해당없음)","하복(평균)가격","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001377","영란여자중학교","03","사립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010100","01","S010001378","용마중학교","03","공립","N","","○"," "," "," ",""," ","210000","○"," "," "," ",""," ","87000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010400","01","S010001379","원묵중학교","03","공립","N","","○"," "," "," ",""," ","217000","○"," "," "," ",""," ","75000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010300","01","S010001380","장안중학교","03","공립","N","","○"," "," "," ",""," ","195000","○"," "," "," ",""," ","75000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010600","01","S010001381","장평중학교","03","공립","N","","○"," "," "," ",""," ","198000","○"," "," "," ",""," ","83000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010400","01","S010001382","전농중학교","03","공립","N","","○"," "," "," ",""," ","124000","○"," "," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001383","전동중학교","03","공립","N","","○"," "," "," ",""," ","169000","○"," "," "," ",""," ","66000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010400","01","S010001384","전일중학교","03","공립","N","","○"," "," "," ",""," ","155000","○"," "," "," ",""," ","79000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010300","01","S010001385","정화여자중학교","03","사립","N",""," ","○"," "," ",""," ","149000"," ","○"," "," ",""," ","70000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010300","01","S010001386","중랑중학교","03","공립","N","","○"," "," "," ",""," ","168000","○"," "," "," ",""," ","84000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010100","01","S010001387","중화중학교","03","공립","N","","○"," "," "," ",""," ","170000","○"," "," "," ",""," ","76000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010700","01","S010001388","청량중학교","03","공립","N","","○"," "," "," ",""," ","178000","○"," "," "," ",""," ","79000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010400","01","S010001389","태릉중학교","03","공립","N","","○"," "," "," ",""," ","200000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001391","혜원여자중학교","03","사립","N","","○"," "," "," ",""," ","175000","○"," "," "," ",""," ","57000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001392","휘경여자중학교","03","사립","N","","○"," "," "," ",""," ","157000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001393","휘경중학교","03","공립","N","","○"," "," "," ",""," ","137000","○"," "," "," ",""," ","79000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001545","강남중학교","03","공립","N","","○"," "," "," ",""," ","206000","○"," "," "," ",""," ","37000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001546","강현중학교","03","공립","N","","○"," "," "," ",""," ","209000","○"," "," "," ",""," ","45000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001547","관악중학교","03","공립","N","","○"," "," "," ",""," ","247000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001548","광신중학교","03","사립","N","","○"," "," "," ",""," ","216000"," "," "," "," ","","○","","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001549","국사봉중학교","03","공립","N","","○"," "," "," ",""," ","206000","○"," "," "," ",""," ","86000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001550","난우중학교","03","공립","N","","○"," "," "," ",""," ","180000","○"," "," "," ",""," ","50000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001551","남강중학교","03","사립","N","","○"," "," "," ",""," ","215000"," "," "," ","○","수의계약"," ","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001552","남서울중학교","03","공립","N","","○"," "," "," ",""," ","215000","○"," "," "," ",""," ","87000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001553","남성중학교","03","공립","N","","○"," "," "," ",""," ","165000","○"," "," "," ",""," ","85000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001554","당곡중학교","03","공립","N","","○"," "," "," ",""," ","133000"," "," "," "," ","","○","","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010001555","대방중학교","03","공립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010400","01","S010001556","동양중학교","03","사립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","86000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010600","01","S010001557","동작중학교","03","공립","N","","○"," "," "," ",""," ","197000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010001558","문창중학교","03","공립","N","","○"," "," "," ",""," ","214000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001559","미성중학교","03","공립","N","","○"," "," "," ",""," ","178000","○"," "," "," ",""," ","88000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001560","봉림중학교","03","공립","N","","○"," "," "," ",""," ","203000","○"," "," "," ",""," ","87000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001561","봉원중학교","03","공립","N","","○"," "," "," ",""," ","183000","○"," "," "," ",""," ","75000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001562","사당중학교","03","공립","N","","○"," "," "," ",""," ","213000","○"," "," "," ",""," ","86000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001563","상도중학교","03","공립","N","","○"," "," "," ",""," ","217000","○"," "," "," ",""," ","86000","3","중","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001564","상현중학교","03","공립","N","","○"," "," "," ",""," ","216000","○"," "," "," ",""," ","80000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001565","서울문영여자중학교","03","사립","N","","○"," "," "," ",""," ","212000","○"," "," "," ",""," ","87000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001566","성남중학교","03","사립","N","","○"," "," "," ",""," ","205000","○"," "," "," ",""," ","85000","","","2021"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001567","성보중학교","03","사립","N","","○"," "," "," ",""," ","215000"," "," "," "," ","","○","","","","2021"
