"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교수학습공간 일반교실","교수학습공간 교과교실","교수학습공간 특별교실","교수학습공간 수준별교실","교수학습공간 기타","학습지원공간 시청각실","학습지원공간 컴퓨터실","학습지원공간 멀티미디어실","학습지원공간 가타","교원지원공간","관리행정공간","체육집회공간","보건실","학생탈의실","학생샤워실","남자화장실","여자화장실","공용화장실","학생식당","기숙사실수","기타공간","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013900","01","S010002273","석관중학교","03","공립","N","","25","7","10","","2","","1","","2","4","16","1","1","3","","9","9","","1","1","3","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010300","01","S010002274","성신여자중학교","03","사립","N","","24","2","11","","","3","","1","","2","16","","1","","","2","8","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010002275","성암여자중학교","03","사립","N","","18","1","13","","","","1","1","","7","11","","1","2","","2","9","1","","","3","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510200","01","S010002276","수송중학교","03","공립","N","","16","3","16","1","","1","","","","2","15","1","1","1","","8","8","","3","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002277","수유중학교","03","공립","N","","18","6","9","","7","","","5","","4","17","1","1","","","14","14","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010002278","신일중학교","03","사립","N","","12","5","4","","1","1","","","","","2","","","","","5","1","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010002279","영훈국제중학교","03","사립","N","","15","","3","11","11","","2","","","4","6","","1","3","","8","8","","1","","7","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129012200","01","S010002280","용문중학교","03","사립","N","","12","1","3","","","","1","","","2","8","","","","","4","1","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013700","01","S010002281","월곡중학교","03","공립","N","","22","2","7","","1","","1","","","7","21","1","1","","","5","7","1","2","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002282","인수중학교","03","공립","N","","19","4","9","","1","","1","","2","6","24","1","1","2","","9","9","1","1","","2","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013800","01","S010002283","장위중학교","03","공립","N","","26","","6","","","1","1","1","2","8","35","3","1","8","","9","11","6","1","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129013500","01","S010002284","종암중학교","03","공립","N","","22","13","4","","2","","","1","2","5","24","2","2","","","13","13","","1","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510100","01","S010002285","창문여자중학교","03","사립","N","","17","6","8","","21","3","","","","1","4","1","1","","","","4","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129011200","01","S010002286","한성여자중학교","03","사립","N","","18","2","11","","7","1","","","3","6","7","3","1","2","","4","12","","2","","19","","","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 성북구","1129010100","01","S010002287","홍익대학교사범대학부속중학교","03","사립","N","","17","8","9","","","","","1","","3","14","","1","","","4","1","","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시성북강북교육지원청","B100000348","서울특별시 강북구","1130510300","01","S010002288","화계중학교","03","공립","N","","18","3","9","","1","","","11","","5","23","1","1","3","","8","8","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111016900","01","S010002336","경신중학교","03","사립","N","","12","","4","","","1","","2","","5","4","1","1","","","9","2","","1","15","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002337","금호여자중학교","03","공립","N","","18","11","","","1","1","","2","","1","22","","1","","","2","7","","1","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114016200","01","S010002338","대경중학교","03","사립","N","","12","18","6","","","","","","","6","5","","","","","5","3","","","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111018100","01","S010002339","대신중학교","03","사립","N","","15","","5","","","","","","","1","7","","","","","3","1","","","","5","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111014500","01","S010002340","덕성여자중학교","03","사립","N","","12","8","4","","5","5","","4","","4","6","","1","","","","3","1","3","","3","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 중구","1114013400","01","S010002341","덕수중학교","03","공립","N","","15","3","7","2","1","1","","1","","3","11","1","1","4","","8","8","","1","","6","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111016900","01","S010002342","동성중학교","03","사립","N","","13","","10","","2","","","","","6","12","","1","","","10","2","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010800","01","S010002343","배문중학교","03","사립","N","","14","3","4","","","","1","2","3","1","18","","1","","","5","","","1","6","6","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111011300","01","S010002344","배화여자중학교","03","사립","N","","18","3","","","","1","","","","5","10","1","1","","","1","4","1","2","","5","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010200","01","S010002345","보성여자중학교","03","사립","N","","15","2","7","","","","","","","3","3","","","","","1","5","1","","","2","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 종로구","1111018500","01","S010002346","상명대학교사범대학부속여자중학교","03","사립","N","","12","1","3","","1","","","1","","1","15","","1","","","1","4","","","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011100","01","S010002350","선린중학교","03","공립","N","","24","5","7","","8","","","5","","1","10","1","1","","","11","11","","1","","4","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011800","01","S010002351","성심여자중학교","03","사립","N","","12","3","3","","1","","1","","","6","5","","1","","","2","2","4","","","6","3","중","2022"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010002352","숭의여자중학교","03","사립","N","","18","","10","2","","","","2","","3","20","","1","","","2","7","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117011100","01","S010002353","신광여자중학교","03","사립","N","","15","2","6","","","","1","","","2","4","","2","","","4","8","","9","","","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117013600","01","S010002354","오산중학교","03","사립","N","","17","","5","","","","","","","","5","","1","","","2","","","","","1","","","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117012900","01","S010002355","용강중학교","03","공립","N","","31","1","8","2","1","","1","1","","3","14","1","1","","","11","11","1","2","","","3","중","2022"
"서울특별시교육청","B100000001","서울특별시중부교육지원청","B100000359","서울특별시 용산구","1117010200","01","S010002356","용산중학교","03","공립","N","","20","","8","1","","1","","1","","9","11","2","1","","","9","9","","1","","6","","","2022"
